ID	TEXT
254	show me flights from baltimore to philadelphia please
4147	what are the flights from boston to baltimore
1302	i'm interested in flying from atlanta to boston i'd like to fly during breakfast
1707	ground transportation oakland
69	i would like a flight on continental airlines on august twentieth from washington to pittsburgh
2129	show me information on ground transportation for dallas
4176	what is the smallest aircraft that flies from pittsburgh to baltimore arriving may seventh
3544	do you have an american airlines flight from denver to san francisco in the early morning
3398	boston to denver monday
3684	list all flights from nashville to seattle
4095	what flights stop in atlanta before noon
1116	what city is the airport mco in
215	flights from baltimore to philadelphia please
4122	can you tell me the flights on october fifteenth 1991 from boston to oakland
3815	what airlines fly from boston to pittsburgh
4043	can you give me information on transportation from the airport in philadelphia to downtown philadelphia
2330	what is the least expensive airfare between boston and baltimore
1901	what flights go from dallas to denver after 3 pm
3418	what flights are available between baltimore and boston on august twelfth
3683	find me the earliest flight from boston to atlanta and the latest return to boston on the same day
927	what flights are available on sunday to pittsburgh from san francisco
3561	show me all flights arriving at love field from other airports
4428	what is the fare on november seventh going one way from dallas to san francisco
2211	what is the arrival time in san francisco for the 755 am flight leaving washington
70	do you have a flight on wednesday from denver to washington dc nonstop
3855	please book for me a flight on twa from washington dc to san francisco earliest possible time
2193	what are all the flights on delta in and out of fort worth
3140	okay for now i would like information on a flight on april twenty seventh from pittsburgh to atlanta leaving early in the morning about 8 o'clock
656	show me all flights from atlanta to dallas round trip less than 1100 dollars
752	what flights go from atlanta to washington dc on thursday
328	on eastern flight 825 flying from atlanta to denver can you tell me what type of aircraft is used on a flight when it leaves at 555
3925	what are the afternoon flights from denver to san francisco
3483	find me the latest return flight from atlanta to boston on the same day
4254	please list the flights from charlotte to long beach arriving after lunch time
2778	what is the first flight after 8 am from boston to san francisco
2724	are there any thrift economy flights to san francisco from boston
3135	show me the available flights from san francisco to boston on november twenty fourth
1131	is there an airline that has a flight from philadelphia to san francisco with a stop in dallas
3759	give me the continental flights from chicago to seattle on saturday morning
952	i would like to book a flight on continental airlines from chicago to seattle on june first
4375	list all flights going from boston to atlanta after 6 o'clock pm on wednesday
1023	i need to know if there are any direct flights from st. petersburg florida to tacoma washington leaving preferably tomorrow morning
1299	what am flights are available from pittsburgh to boston
904	okay give me the flights that leave denver after 7 pm next monday arriving in boston
3862	flight numbers from columbus to minneapolis tomorrow
3955	i would like a nonstop flight from memphis to las vegas on march second
3151	show me the lowest fare for a round trip flight from baltimore to dallas
