utterance	slot_labels	intent	intent_ID	slots_ID	language
i would like to fly from dallas to denver on the morning of august twenty seventh leaving at 650	O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-depart_time.time	atis_flight	2	82 82 82 82 82 82 38 82 155 82 82 52 82 103 95 96 82 82 137	en
¿vuela american airlines desde filadelfia hasta boston ?	O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight	2	82 149 150 82 38 82 155 82	es
cuáles son los vuelos desde milwaukee hasta orlando el miércoles por la noche	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O B-depart_time.period_of_day	atis_flight	2	82 82 82 82 82 38 82 155 82 113 82 82 52	es
is there any flight leaving washington around 3 o'clock for denver	O O O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 127 137 138 82 155	en
zeige mir alle direkt flüge von la nach pittsburgh vor 5 uhr nachmittags am dienstag	O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time O B-arrive_date.day_name	atis_flight	2	82 82 82 151 82 82 38 82 155 12 143 144 144 82 64	de
ich möchte flüge mit american von philadelphia nach dallas , die vor 11:45 uhr morgens ankommen	O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time O	atis_flight	2	82 82 82 82 149 82 38 82 155 82 82 12 143 144 144 82	de
muéstrame todos los precios de la clase económica desde baltimore hasta dallas	O O O O O O B-economy I-economy O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 82 82 10 11 82 38 82 155	es
zeige mir die flüge von cleveland nach memphis	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155	de
zeige flugzeugtypen, die zwischen pittsburgh und baltimore fliegen	O O O O B-fromloc.city_name O B-toloc.city_name O	atis_aircraft	7	82 82 82 82 38 82 155 82	de
j’aimerais un vol sur continental airlines le vingt août de washington à pittsburgh .	O O O O B-airline_name I-airline_name O B-depart_date.day_number B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight	2	82 82 82 82 149 150 82 95 103 82 38 82 155 82	fr
what type of plane is an m80	O O O O O O B-aircraft_code	atis_aircraft	7	82 82 82 82 82 82 97	en
wie viele verschiedene flugklassen gibt es	O O O O O O	atis_quantity	4	82 82 82 82 82 82	de
combien de vols chaque compagnie aérienne a-t-elle avec un service en classe affaires	O O O O O O O O O O O B-class_type I-class_type	atis_quantity	4	82 82 82 82 82 82 82 82 82 82 82 24 25	fr
suche mir den frühesten flug von boston nach atlanta und den spätesten rückflug nach boston am selben tag	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-flight_mod O O B-toloc.city_name O O B-return_date.date_relative	atis_flight	2	82 82 82 58 82 82 38 82 155 82 82 58 82 82 155 82 82 76	de
qu’est-ce que ewr	O O B-airport_code	atis_abbreviation	14	82 82 14	fr
please list all flights on northwest and united airlines that go to denver	O O O O O B-airline_name O B-airline_name I-airline_name O O O B-toloc.city_name	atis_flight	2	82 82 82 82 82 149 82 149 150 82 82 82 155	en
vuelo desde long beach hasta columbus para el veintisiete	O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number	atis_flight	2	82 82 38 39 82 155 82 82 95	es
welche flüge mit delta gibt es von pittsburgh nach san francisco	O O O B-airline_name O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 149 82 82 82 38 82 155 156	de
kannst du mir zeigen, welche flüge am sechzehnten dezember von oakland nach dallas verfügbar sind	O O O O O O O B-depart_date.day_number B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name O O	atis_flight	2	82 82 82 82 82 82 82 95 103 82 38 82 155 82 82	de
what is the number of first class flights on american airlines	O O O O O B-class_type I-class_type O O B-airline_name I-airline_name	atis_flight_no	1	82 82 82 82 82 24 25 82 82 149 150	en
quel est le tarif aller simple le moins cher de boston à san francisco	O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare	0	82 82 82 82 46 47 87 88 88 82 38 82 155 156	fr
j’aimerais un vol retour de baltimore à boston .	O O O O O B-fromloc.city_name O B-toloc.city_name O	atis_flight	2	82 82 82 82 82 38 82 155 82	fr
quels sont les vols disponibles de denver dallas et pittsburgh à baltimore	O O O O O O B-fromloc.city_name B-fromloc.city_name O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 82 38 38 82 38 82 155	fr
qu’est-ce que la compagnie aérienne dl	O O O O O B-airline_code	atis_airline	15	82 82 82 82 82 91	fr
con qué aerolínea puedo viajar si vivo en washington y quiero hacer un viaje a san francisco	O O O O O O O O B-fromloc.city_name O O O O O O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 82 82 82 82 82 38 82 82 82 82 82 82 155 156	es
was sind die günstigsten tarife für flüge von newark nach la , die am mittwoch nach 3 uhr nachmittags abfliegen	O O O B-cost_relative O O O O B-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O	atis_airfare	0	82 82 82 87 82 82 82 82 38 82 155 82 82 82 113 127 137 138 138 82	de
show me the flights on twa to atlanta in the morning	O O O O O B-airline_code O B-toloc.city_name O O B-depart_time.period_of_day	atis_flight	2	82 82 82 82 82 91 82 155 82 82 52	en
zeige mir die erste-klasse -tarife von dallas nach baltimore	O O O B-class_type O O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 24 82 82 38 82 155	de
vols de pittsburgh à baltimore entre 10 heures du matin et 2 heures de l’après-midi .	O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.start_time I-depart_time.start_time I-depart_time.start_time I-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time I-depart_time.end_time I-depart_time.end_time O	atis_flight	2	82 82 38 82 155 82 131 132 132 132 82 0 1 1 1 82	fr
¿llega midwest express hasta filadelfia ?	O B-airline_name O O B-city_name O	atis_flight	2	82 149 82 82 135 82	es
quel est le vol aller-retour le moins cher d’ atlanta à pittsburgh	O O O O B-round_trip B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 46 87 88 88 82 38 82 155	fr
was ist der günstigste weg, um zwischen atlanta und denver zu fliegen	O O O B-cost_relative O O O B-fromloc.city_name O B-toloc.city_name O O	atis_flight	2	82 82 82 87 82 82 82 38 82 155 82 82	de
encuentra el vuelo más económico desde boston hasta washington	O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 87 88 82 38 82 155	es
me montrer les compagnies aériennes vers ou de love field	O O O O O O O O B-fromloc.airport_name I-fromloc.airport_name	atis_airline	15	82 82 82 82 82 82 82 82 99 100	fr
give me flights from denver to baltimore	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 38 82 155	en
what airline besides continental flies between boston and denver	O O B-mod B-airline_name O O B-fromloc.city_name O B-toloc.city_name	atis_airline	15	82 82 60 149 82 82 38 82 155	en
qu’est-ce que mco	O O B-airport_code	atis_abbreviation	14	82 82 14	fr
quiero salir el veinte de abril desde washington hasta atlanta con la tarifa más económica	O O O B-fromloc.city_name O B-depart_date.month_name O B-depart_date.day_number O B-toloc.city_name O O O B-cost_relative I-cost_relative	atis_flight	2	82 82 82 38 82 103 82 95 82 155 82 82 82 87 88	es
que signifie nw	O O B-airline_code	atis_abbreviation	14	82 82 91	fr
vivo en washington y quiero viajar hasta san francisco , ¿puedes decirme qué aerolíneas conectan estas dos ciudades?	O O B-fromloc.city_name O O O O B-toloc.city_name I-toloc.city_name O O O O O O O O O	atis_flight	2	82 82 38 82 82 82 82 155 156 82 82 82 82 82 82 82 82 82	es
¿hay algún vuelo de delta desde boston hasta san francisco que tenga escala en denver ?	O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name O	atis_flight	2	82 82 82 82 149 82 38 82 155 156 82 82 82 82 26 82	es
san francisco nach denver	B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	38 39 82 155	de
j’aimerais un vol de denver à pittsburgh .	O O O O B-fromloc.city_name O B-toloc.city_name O	atis_flight	2	82 82 82 82 38 82 155 82	fr
show me flights from new york to miami	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 38 39 82 155	en
s’il vous plaît lister tous les vols partant jeudi matin de new york pour toronto .	O O O O O O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O	atis_flight	2	82 82 82 82 82 82 82 82 113 52 82 38 39 82 155 82	fr
ich will die flüge von denver nach pittsburgh	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155	de
quel est le premier vol arrivant à charlotte de saint-louis vendredi	O O O B-flight_mod O O O B-toloc.city_name O B-fromloc.city_name B-arrive_date.day_name	atis_flight	2	82 82 82 58 82 82 82 155 82 38 64	fr
vols d’ atlanta s’il vous plaît.	O O B-fromloc.city_name O O O	atis_flight	2	82 82 38 82 82 82	fr
je veux partir de philadelphie et aller à atlanta baltimore et boston s’il vous plaît lister ces vols.	O O O O B-fromloc.city_name O O O B-toloc.city_name B-toloc.city_name O B-toloc.city_name O O O O O O	atis_flight	2	82 82 82 82 38 82 82 82 155 155 82 155 82 82 82 82 82 82	fr
todos los vuelos antes de las 10 de la mañana desde boston hasta denver	O O O B-depart_time.time_relative I-depart_time.time_relative I-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time O B-fromloc.city_name O B-fromloc.city_name	atis_flight	2	82 82 82 127 128 128 137 138 138 138 82 38 82 38	es
quel est le premier vol partant de denver pour pittsburgh	O O O B-flight_mod O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 58 82 82 82 38 82 155	fr
all flights from boston to washington dc on november eleventh	O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.month_name B-depart_date.day_number	atis_flight	2	82 82 82 38 82 155 93 82 103 95	en
cuál es el avión más pequeño disponible para volar desde pittsburgh hasta baltimore	O O O O B-mod I-mod O O O O B-fromloc.city_name O B-toloc.city_name	atis_aircraft	7	82 82 82 82 60 61 82 82 82 82 38 82 155	es
de baltimore à philadelphie mercredi .	O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name O	atis_flight	2	82 38 82 155 113 82	fr
cuál es el último vuelo desde san josé hasta houston	O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 58 82 82 38 39 82 155	es
quiero volar desde pittsburgh hasta san francisco	O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 38 82 155 156	es
what is the cost of a flight from boston to denver	O O O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 82 82 82 82 38 82 155	en
was ist der günstigste flug von san francisco nach boston	O O O B-cost_relative O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 87 82 82 38 39 82 155	de
are there any nonstop flights from indianapolis to san diego on wednesday may twelfth	O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_date.day_name B-arrive_date.month_name B-arrive_date.day_number	atis_flight	2	82 82 82 151 82 82 38 82 155 156 82 64 125 115	en
please list the earliest lunch flight from columbus to phoenix	O O O B-flight_mod B-meal_description O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 58 153 82 82 38 82 155	en
muéstrame todos los vuelos desde washington hasta san francisco	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155 156	es
vuelos desde columbus hasta milwaukee	O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 38 82 155	es
sí. quiero buscar qué vuelos hay disponibles desde atlanta hasta boston por la mañana del siete de julio	O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O B-depart_date.month_name O B-depart_date.day_number	atis_flight	2	82 82 82 82 82 82 82 82 38 82 155 82 82 52 82 103 82 95	es
wie komme ich von boston nach atlanta und zurück am selben tag mit den meisten stunden aufenthalt vor ort in atlanta	O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-return_date.date_relative O O O O O O O O B-toloc.city_name	atis_flight	2	82 82 82 82 38 82 155 82 82 82 82 76 82 82 82 82 82 82 82 82 155	de
hallo, ich möchte einen flug mit american airlines von boston nach denver planen	O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight	2	82 82 82 82 82 82 149 150 82 38 82 155 82	de
muestra los vuelos e información sobre las tarifas desde pittsburgh con conexión en denver hasta oakland	O O O O O O O O O B-fromloc.city_name B-connect I-connect O B-stoploc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 82 82 82 82 38 68 69 82 26 82 155	es
was ist der günstigste tarif für einen einzel flug von boston nach pittsburgh	O O O B-cost_relative O O O B-round_trip O O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 87 82 82 82 46 82 82 38 82 155	de
please list all flights from baltimore to atlanta	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155	en
list flights from denver to baltimore	O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 38 82 155	en
cuál es el primer vuelo desde boston hasta san francisco	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 58 82 82 38 82 155 156	es
me donner la liste des vols pour continental airlines entre boston et denver .	O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O	atis_flight	2	82 82 82 82 82 82 82 149 150 82 38 82 155 82	fr
ich muss von atlanta nach charlotte north carolina am nächsten montag fliegen	O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name I-toloc.state_name O B-depart_date.date_relative B-depart_date.day_name O	atis_flight	2	82 82 82 38 82 155 36 37 82 22 113 82	de
me montrer le tarif le moins cher de dallas à baltimore .	O O O O B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name O	atis_airfare	0	82 82 82 82 87 88 88 82 38 82 155 82	fr
combien de passagers accueille un boeing 737	O O O O O O B-aircraft_code	atis_capacity	3	82 82 82 82 82 82 97	fr
muéstrame los vuelos de la tarde desde filadelfia hasta baltimore	O O O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 52 82 38 82 155	es
was für flüge gibt es zwischen washington dc und san francisco , die nach 6 uhr abends am mittwoch in washington abfliegen	O O O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name I-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O B-depart_date.day_name O B-fromloc.city_name O	atis_flight	2	82 82 82 82 82 82 38 30 82 155 156 82 82 127 137 138 138 82 113 82 38 82	de
does united airlines provide any first class flights from denver to baltimore	O B-airline_name I-airline_name O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 149 150 82 82 24 25 82 82 38 82 155	en
