ID	TEXT	INTENT	SLOTS
532	i want a flight from pittsburgh to los angeles that departs after 6 pm on thursday	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name
533	i'd like a first class flight from denver to baltimore on january first	atis_flight	O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number
534	flight on monday from philadelphia to oakland california early morning	atis_flight	O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name B-depart_time.period_of_day B-depart_time.period_of_day
535	first class fares from dallas to baltimore please	atis_airfare	B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name O
536	i would like information on flights from san francisco to pittsburgh leaving after 8 pm monday night	atis_flight	O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_date.day_name B-depart_time.period_of_day
537	show me the price of all flights from atlanta to washington dc	atis_airfare	O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code
538	what kind of aircraft is used on the first class american airlines flight from philadelphia to san francisco with a dallas stopover	atis_aircraft	O O O O O O O O B-class_type I-class_type B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-fromloc.city_name O
539	on flight us air 2153 from san francisco to baltimore what time and what city does the plane stop in between	atis_flight	O O B-airline_name I-airline_name B-flight_number O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-flight_time O O O O O O O O O
540	show me all flights out of boston on june twentieth that have business class	atis_flight	O O O O O O B-fromloc.city_name O B-depart_date.month_name B-depart_date.day_number O O B-class_type I-class_type
541	how many flights arrive at general mitchell international	atis_quantity	O O O O O B-toloc.airport_name I-toloc.airport_name I-toloc.airport_name
542	i'd like to know if you have any flights from denver to philadelphia	atis_flight	O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name
543	round trip flights from salt lake city to cincinnati nonstop flights if possible	atis_flight	B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-flight_stop O O O
544	what flights go from dallas to san francisco before 6 o'clock sunday afternoon	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_date.day_name B-depart_time.period_of_day
545	show me the earliest flight from denver to las vegas	atis_flight	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
546	delta flights from san francisco please	atis_flight	B-airline_name O O B-fromloc.city_name I-fromloc.city_name O
547	show me a list of flights from boston to atlanta leaving after noon and arriving before 7 pm	atis_flight	O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time
548	leaving washington going to san francisco the latest flight	atis_flight	O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name O B-flight_mod O
549	please give me the cheapest flight from denver to pittsburgh	atis_flight	O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name
550	i would like information on flights from oakland california to dallas leaving on sunday morning	atis_flight	O O O O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name O O B-depart_date.day_name B-depart_time.period_of_day
551	what airlines fly from new york to milwaukee to los angeles	atis_airline	O O O O B-fromloc.city_name I-fromloc.city_name O B-stoploc.city_name O B-toloc.city_name I-toloc.city_name
552	what are the afternoon flights between washington and boston	atis_flight	O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name
553	please give me flight schedules from pittsburgh to philadelphia	atis_flight	O O O B-flight_time I-flight_time O B-fromloc.city_name O B-toloc.city_name
554	does american airlines fly from boston to san francisco	atis_flight	O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
555	please give me flight schedules from baltimore to philadelphia	atis_flight	O O O B-flight_time I-flight_time O B-fromloc.city_name O B-toloc.city_name
556	are there any nonstop flights leaving from dallas to baltimore july seventh with who united airlines	atis_flight	O O O B-flight_stop O O O B-fromloc.city_name O B-toloc.city_name B-arrive_date.month_name B-arrive_date.day_number O O B-airline_name I-airline_name
557	from denver to pittsburgh on april twenty first i need the cheapest flight	atis_flight	O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O B-cost_relative O
558	what is the earliest flight from boston to washington	atis_flight	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name
559	what are my choices of flights to get from charlotte to minneapolis arriving about 7 pm in minneapolis	atis_flight	O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-toloc.city_name
560	what flights leave from newark to los angeles in the afternoon	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day
561	i'd like to find a flight between dallas and philadelphia	atis_flight	O O O O O O O B-fromloc.city_name O B-toloc.city_name
562	what is the cheapest way to travel round trip from milwaukee to san francisco	atis_flight	O O O B-cost_relative O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
563	show me the airlines	atis_airline	O O O O
564	is there any flight leaving washington around 3 o'clock for denver	atis_flight	O O O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-toloc.city_name
565	what flights available between pittsburgh and baltimore on august eleventh	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number
566	what does restriction ap 57 mean	atis_abbreviation	O O O B-restriction_code I-restriction_code O
567	flights from newark to boston	atis_flight	O O B-fromloc.city_name O B-toloc.city_name
568	show flights leaving boston on wednesday morning and arriving in denver	atis_flight	O O O B-fromloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O O B-toloc.city_name
569	on july twenty third all flights on american airlines from philadelphia to san francisco	atis_flight	O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
570	i'd like to fly from denver to pittsburgh to atlanta could you find me the cheapest way to do this	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name O O O O O B-cost_relative O O O O
571	what's the cheapest round trip fare between boston and washington	atis_airfare	O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name
572	nonstop flights from new york city to las vegas on sunday	atis_flight	B-flight_stop O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_date.day_name
573	display all flights from st. petersburg and charlotte flights should leave after noon arrive after 5 pm nonstop flight	atis_flight	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_time.time_relative B-depart_time.time O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time B-flight_stop O
574	show me all daily flights between milwaukee and orlando	atis_flight	O O O B-flight_days O O B-fromloc.city_name O B-toloc.city_name
575	find me a flight from boston to san francisco with a layover in denver	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name
576	how much does it cost to fly eastern airlines from atlanta to boston	atis_airfare	O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name
577	i would like to fly from boston to denver early in the morning	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.period_mod O O B-depart_time.period_of_day
578	list all the flights from charlotte to atlanta that return around 7 pm	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time
579	i need a listing of flights from kansas city missouri to salt lake city utah	atis_flight	O O O O O O O B-fromloc.city_name I-fromloc.city_name B-fromloc.state_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-toloc.state_name
580	i'd like a flight from detroit to st. petersburg for tuesday	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name
581	show me the airlines that fly from denver to san francisco	atis_airline	O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
582	what flights are available from boston to denver	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name
583	what flights do you have between pittsburgh and atlanta	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name
584	i want to arrive in detroit around 6 pm and i'm leaving from chicago	atis_flight	O O O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O O O O B-fromloc.city_name
585	show me what flights are available from baltimore to dallas with economy fares	atis_flight	O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-economy O
586	show me the most expensive one way flight from detroit to westchester county	atis_flight	O O O B-cost_relative I-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
587	round trip fare from baltimore to philadelphia less than 1000 dollars	atis_airfare	B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount
588	which airlines fly from toronto to san diego and have a stopover in denver	atis_airline	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-stoploc.city_name
589	what are the coach fares from charlotte to la wednesday night	atis_airfare	O O O B-class_type O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day
590	could you tell me what the abbreviation us stands for	atis_abbreviation	O O O O O O O B-airline_code O O
591	could you give me a flight between pittsburgh and philadelphia	atis_flight	O O O O O O O B-fromloc.city_name O B-toloc.city_name
592	show me the flights from san diego to newark	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
593	can i have a list of all the thursday flights from baltimore to atlanta that leave after 1 pm	atis_flight	O O O O O O O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time
594	what is the latest flight from philadelphia to boston	atis_flight	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name
595	what are the flights from baltimore to dallas on sunday afternoon	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day
596	show me airlines with flights from pittsburgh to boston please	atis_airline	O O O O O O B-fromloc.city_name O B-toloc.city_name O
597	i'd like to know the earliest flight from boston to san francisco	atis_flight	O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
